0	0
1.7556875	1.304643262
3.34416667	2.663646659
4.72363542	3.913929785
5.97769792	5.218573046
7.02275	6.686296716
7.90059375	7.990939977
8.82023958	9.67610419
9.40546875	11.14382786
10.24151042	13.10079275
11.24476042	15.98187995
12.37341667	18.86296716
13.37666667	21.47225368
14.33811458	23.64665912
15.46677083	26.25594564
16.59542708	28.97395243
17.76588542	31.09399773
18.97814583	33.21404304
20.23220833	35.06228766
21.569875	36.85617214
23.45096875	38.81313703
25.03944792	40.33522084
26.62792708	41.58550396
28.46721875	42.67270668
30.3483125	43.54246886
32.06219792	44.35787089
33.94329167	45.17327293
35.78258333	45.66251416
37.83088542	46.15175538
39.50296875	46.47791619
41.76028125	46.80407701
44.18480208	47.18459796
46.77653125	47.40203851
49.36826042	47.67383918
51.79278125	47.89127973
54.13369792	48
56.182	48
